zipcode,group
05473,Cold
05474,Cold
05476,Cold
05477,Cold
05478,Cold
05479,Cold
05481,N/A
05482,Cold
05483,Cold
05485,N/A
05486,Cold
05487,Cold
05488,Cold
05489,Cold
05490,N/A
05491,Cold
05492,Cold
05494,Cold
05495,Cold
05501,Cold
05544,Cold
05601,N/A
05602,Cold
05603,Cold
05604,Cold
05609,Cold
05620,Cold
05633,Cold
05640,Cold
05641,Cold
05647,Cold
05648,Cold
05649,Cold
05650,Cold
05651,Cold
05652,Cold
05653,Cold
05654,Cold
05655,Cold
05656,Cold
05657,N/A
05658,Cold
05660,Cold
05661,Cold
05662,N/A
05663,Cold
05664,N/A
05665,N/A
05666,Cold
05667,Cold
05669,Cold
05670,N/A
05671,Cold
05672,Cold
05673,Cold
05674,Cold
05675,Cold
05676,Cold
05677,Cold
05678,N/A
05679,Cold
05680,Cold
05681,Cold
05682,Cold
05701,Cold
05702,N/A
05730,Cold
05731,N/A
05732,Cold
05733,Cold
05734,Cold
05735,Cold
05736,Cold
05737,Cold
05738,Cold
05739,Cold
05740,N/A
05741,N/A
05742,Cold
05743,Cold
05744,Cold
05745,N/A
05746,N/A
05747,Cold
05748,Cold
05750,N/A
05751,Cold
05753,Cold
05757,Cold
05758,Cold
05759,Cold
05760,Cold
05761,Cold
05762,Cold
05763,Cold
05764,Cold
05765,Cold
05766,Cold
05767,Cold
05768,N/A
05769,Cold
05770,Cold
05772,Cold
05773,Cold
05774,Cold
05775,Cold
05776,Cold
05777,Cold
05778,Cold
05819,Cold
05820,Cold
05821,Cold
05822,Cold
05823,N/A
05824,Cold
05825,N/A
05826,Cold
05827,Cold
05828,Cold
05829,Cold
05830,Cold
05832,Cold
05833,Cold
05836,Cold
05837,Cold
05838,N/A
05839,Cold
05840,N/A
05841,Cold
05842,Cold
05843,Cold
05845,Cold
05846,Cold
05847,Cold
05848,N/A
05849,N/A
05850,Cold
05851,Cold
05853,Cold
05855,Cold
05857,Cold
05858,Cold
05859,Cold
05860,Cold
05861,N/A
05862,Cold
05863,N/A
05866,Cold
05867,Cold
05868,Cold
05871,Cold
05872,Cold
05873,Cold
05874,Cold
05875,Cold
05901,N/A
05902,Cold
05903,Cold
05904,Cold
05905,Cold
05906,Cold
05907,Cold
06001,Cold
06002,Cold
06006,Cold
06010,Cold
06011,N/A
06013,Cold
06016,Cold
06018,Cold
06019,Cold
06020,Cold
06021,Cold
06022,Cold
06023,Cold
06024,Cold
06025,N/A
06026,Cold
06027,Cold
06028,N/A
06029,Cold
06030,Cold
06031,Cold
06032,Cold
06033,Cold
06034,N/A
06035,Cold
06037,Cold
06039,Cold
06040,Cold
06041,Cold
06042,Cold
06043,Cold
06045,N/A
06050,N/A
06051,Cold
06052,Cold
06053,Cold
06057,Cold
06058,Cold
06059,Cold
06060,Cold
06061,N/A
06062,Cold
06063,Cold
06064,N/A
06065,Cold
06066,Cold
06067,Cold
06068,Cold
06069,Cold
06070,Cold
06071,Cold
06072,N/A
06073,Cold
06074,Cold
06075,N/A
06076,Cold
06077,N/A
06078,Cold
06079,N/A
06080,Cold
06081,Cold
06082,Cold
06083,N/A
06084,Cold
06085,Cold
06087,Cold
06088,Cold
06089,Cold
06090,Cold
06091,Cold
06092,Cold
06093,Cold
06094,N/A
06095,Cold
06096,Cold
06098,Cold
06101,Cold
06102,N/A
06103,Cold
06104,N/A
06105,Cold
06106,Cold
06107,Cold
06108,Cold
06109,Cold
06110,Cold
06111,Cold
06112,Cold
06114,Cold
06115,N/A
06117,Cold
06118,Cold
06119,Cold
06120,Cold
06123,N/A
06126,N/A
06127,N/A
06128,N/A
06129,N/A
06131,N/A
06132,N/A
06133,N/A
06134,N/A
06137,N/A
06138,N/A
06140,N/A
06141,N/A
06142,N/A
06143,N/A
06144,N/A
06145,N/A
06146,N/A
06147,N/A
06150,Cold
06151,Cold
06152,Cold
06153,Cold
06154,Cold
06155,Cold
06156,Cold
06160,Cold
06161,Cold
06167,Cold
06176,Cold
06180,Cold
06183,Cold
06199,Cold
06226,Cold
06230,N/A
06231,Cold
06232,Cold
06233,N/A
06234,Cold
06235,Cold
06237,Cold
06238,Cold
06239,Cold
06241,Cold
06242,Cold
06243,Cold
06244,N/A
06245,N/A
06246,N/A
06247,Cold
06248,Cold
06249,Cold
06250,Cold
06251,N/A
06254,Cold
06255,Cold
06256,Cold
06258,N/A
06259,Cold
06260,Cold
06262,Cold
06263,N/A
06264,Cold
06265,N/A
06266,Cold
06267,N/A
06268,Cold
06269,Cold
06277,Cold
06278,Cold
06279,Cold
06280,Cold
06281,Cold
06282,Cold
06320,Cold
06330,Cold
06331,Cold
06332,N/A
06333,Cold
06334,N/A
06335,Cold
06336,Cold
06338,N/A
06339,Cold
06340,Cold
06349,N/A
06350,N/A
06351,Cold
06353,Cold
06354,Cold
06355,Cold
06357,Cold
06359,Cold
06360,Cold
06365,Cold
06370,Cold
06371,Cold
06372,N/A
06373,N/A
06374,Cold
06375,Cold
06376,N/A
06377,Cold
06378,Cold
06379,Cold
06380,Cold
06382,Cold
06383,N/A
06384,Cold
06385,Cold
06386,Cold
06387,N/A
06388,N/A
06389,N/A
06390,N/A
06401,Cold
06403,Cold
06404,N/A
06405,Cold
06408,Cold
06409,Cold
06410,Cold
06411,Cold
06412,Cold
06413,Cold
06414,N/A
06415,Cold
06416,Cold
06417,Cold
06418,Cold
06419,Cold
06420,Cold
06422,Cold
06423,Cold
06424,Cold
06426,Cold
06437,Cold
06438,Cold
06439,N/A
06440,N/A
06441,Cold
06442,Cold
06443,Cold
06444,N/A
06447,Cold
06450,Cold
06451,Cold
06454,Cold
06455,Cold
06456,N/A
06457,Cold
06459,Cold
06460,Cold
06461,Cold
06467,N/A
06468,Cold
06469,Cold
06470,Cold
06471,Cold
06472,Cold
06473,Cold
06474,N/A
06475,Cold
06477,Cold
06478,Cold
06479,Cold
06480,Cold
06481,Cold
06482,Cold
06483,Cold
06484,Cold
06487,N/A
06488,Cold
06489,Cold
06491,N/A
06492,Cold
06493,Cold
06494,Cold
06495,Cold
06497,Cold
06498,Cold
06501,N/A
06502,N/A
06503,N/A
06504,N/A
06505,N/A
06506,N/A
06507,N/A
06508,N/A
06509,N/A
06510,Cold
06511,Cold
06512,Cold
06513,Cold
06514,Cold
06515,Cold
06516,Cold
06517,Cold
06518,Cold
06519,Cold
06520,N/A
06521,N/A
06524,Cold
06525,Cold
06530,N/A
06531,N/A
06532,N/A
06533,N/A
06534,N/A
06535,N/A
06536,N/A
06537,Cold
06538,Cold
06540,Cold
06601,N/A
06602,N/A
06604,Cold
06605,Cold
06606,Cold
06607,Cold
06608,Cold
06610,Cold
06611,Cold
06612,Cold
06614,Cold
06615,Cold
06650,Cold
06673,Cold
06699,Cold
06701,Cold
06702,Cold
06703,N/A
06704,Cold
06705,Cold
06706,Cold
06708,Cold
06710,Cold
06712,Cold
06716,Cold
06720,N/A
06721,N/A
06722,N/A
06723,N/A
06724,N/A
06725,N/A
06726,N/A
06749,Cold
06750,Cold
06751,Cold
06752,Cold
06753,N/A
06754,Cold
06755,Cold
06756,Cold
06757,Cold
06758,Cold
06759,Cold
06762,Cold
06763,Cold
06770,Cold
06776,Cold
06777,Cold
06778,Cold
06779,Cold
06781,N/A
06782,Cold
06783,Cold
06784,Cold
06785,Cold
06786,Cold
06787,Cold
06790,Cold
06791,Cold
06792,Cold
06793,Cold
06794,Cold
06795,Cold
06796,Cold
06798,Cold
06801,Cold
06804,Cold
06807,Cold
06810,Cold
06811,Cold
06812,Cold
06813,N/A
06814,Cold
06816,Cold
06817,Cold
06820,Cold
06824,Cold
06825,Cold
06828,Cold
06829,N/A
06830,Cold
06831,Cold
06832,Cold
06836,N/A
06838,N/A
06840,Cold
06842,Cold
06850,Cold
06851,Cold
06852,N/A
06853,Cold
06854,Cold
06855,Cold
06856,N/A
06857,Cold
06858,Cold
06859,Cold
06860,Cold
06870,Cold
06875,N/A
06876,N/A
06877,Cold
06878,Cold
06879,Cold
06880,Cold
06881,N/A
06883,Cold
06888,Cold
06889,Cold
06890,Cold
06896,Cold
06897,Cold
06901,Cold
06902,Cold
06903,Cold
06904,N/A
06905,Cold
06906,Cold
06907,Cold
06910,Cold
06911,N/A
06912,N/A
06913,Cold
06914,Cold
06920,Cold
06921,Cold
06922,Cold
06925,Cold
06926,Cold
06927,Cold
06928,Cold
07001,Mixed-Humid
07002,Mixed-Humid
07003,Mixed-Humid
07004,Mixed-Humid
07005,Cold
07006,Mixed-Humid
07007,N/A
07008,Mixed-Humid
07009,Mixed-Humid
07010,Cold
07011,Cold
07012,Cold
07013,Cold
07014,Cold
07015,N/A
07016,Mixed-Humid
07017,Mixed-Humid
07018,Mixed-Humid
07019,N/A
07020,Cold
07021,Mixed-Humid
07022,Cold
07023,Mixed-Humid
07024,Cold
07026,Cold
07027,Mixed-Humid
07028,Mixed-Humid
07029,Mixed-Humid
07030,Mixed-Humid
07031,Cold
07032,Mixed-Humid
07033,Mixed-Humid
07034,Cold
07035,Cold
07036,Mixed-Humid
07039,Mixed-Humid
07040,Mixed-Humid
07041,Mixed-Humid
07042,Mixed-Humid
07043,Mixed-Humid
07044,Mixed-Humid
07045,Cold
07046,Cold
07047,Mixed-Humid
07050,Mixed-Humid
07051,N/A
07052,Mixed-Humid
07054,Cold
07055,Cold
07057,Cold
07058,Cold
07059,Cold
07060,Mixed-Humid
07061,N/A
07062,Mixed-Humid
07063,Mixed-Humid
07064,Mixed-Humid
07065,Mixed-Humid
07066,Mixed-Humid
07067,Mixed-Humid
07068,Mixed-Humid
07069,Cold
07070,Cold
07071,Cold
07072,Cold
07073,Cold
07074,Cold
07075,Cold
07076,Mixed-Humid
07077,Mixed-Humid
07078,Mixed-Humid
07079,Mixed-Humid
07080,Mixed-Humid
07081,Mixed-Humid
07082,Cold
07083,Mixed-Humid
07086,Mixed-Humid
07087,Mixed-Humid
07088,Mixed-Humid
07090,Mixed-Humid
07091,N/A
07092,Mixed-Humid
07093,Mixed-Humid
07094,Mixed-Humid
07095,Mixed-Humid
07096,N/A
07097,Mixed-Humid
07099,Mixed-Humid
07101,N/A
07102,Mixed-Humid
07103,Mixed-Humid
07104,Mixed-Humid
07105,Mixed-Humid
07106,Mixed-Humid
07107,Mixed-Humid
07108,Mixed-Humid
07109,Mixed-Humid
07110,Mixed-Humid
07111,Mixed-Humid
07112,Mixed-Humid
07114,Mixed-Humid
07175,Mixed-Humid
07182,Mixed-Humid
07184,Mixed-Humid
07188,Mixed-Humid
07189,Mixed-Humid
07191,Mixed-Humid
07192,Mixed-Humid
07193,Mixed-Humid
07194,Mixed-Humid
07195,Mixed-Humid
07198,Mixed-Humid
07199,Mixed-Humid
07201,Mixed-Humid
07202,Mixed-Humid
07203,Mixed-Humid
07204,Mixed-Humid
07205,Mixed-Humid
07206,Mixed-Humid
07207,N/A
07208,Mixed-Humid
07302,Mixed-Humid
07303,N/A
07304,Mixed-Humid
07305,Mixed-Humid
07306,Mixed-Humid
07307,Mixed-Humid
07308,N/A
07309,Mixed-Humid
07310,Mixed-Humid
07311,Mixed-Humid
07395,Mixed-Humid
07399,Mixed-Humid
07401,Cold
07403,Cold
07405,Cold
07407,Cold
07410,Cold
07416,Cold
07417,Cold
07418,Cold
07419,Cold
07420,Cold
07421,Cold
07422,Cold
07423,Cold
07424,Cold
07428,N/A
07430,Cold
07432,Cold
07435,Cold
07436,Cold
07438,Cold
07439,Cold
07440,Cold
07442,Cold
07444,Cold
07446,Cold
07450,Cold
07451,N/A
07452,Cold
07456,Cold
07457,Cold
07458,Cold
07460,Cold
07461,Cold
07462,Cold
07463,Cold
07465,Cold
07470,Cold
07474,N/A
07477,Cold
07480,Cold
07481,Cold
07495,Cold
07501,Cold
07502,Cold
07503,Cold
07504,Cold
07505,Cold
07506,Cold
07507,N/A
07508,Cold
07509,N/A
07510,Cold
07511,N/A
07512,Cold
07513,Cold
07514,Cold
07522,Cold
07524,Cold
07533,N/A
07538,N/A
07543,N/A
07544,N/A
07601,Cold
07602,N/A
07603,Cold
07604,Cold
07605,Cold
07606,Cold
07607,Cold
07608,Cold
07620,N/A
07621,Cold
07624,Cold
07626,Cold
07627,Cold
07628,Cold
07630,Cold
07631,Cold
07632,Cold
07640,Cold
07641,Cold
07642,Cold
07643,Cold
07644,Cold
07645,Cold
07646,Cold
07647,Cold
07648,Cold
07649,Cold
07650,Cold
07652,Cold
07653,N/A
07656,Cold
07657,Cold
07660,Cold
07661,Cold
07662,Cold
07663,Cold
07666,Cold
07670,Cold
07675,Cold
07676,Cold
07677,Cold
07699,Cold
07701,Mixed-Humid
07702,Mixed-Humid
07703,Mixed-Humid
07704,Mixed-Humid
07709,Mixed-Humid
07710,N/A
07711,Mixed-Humid
07712,Mixed-Humid
07715,Mixed-Humid
07716,Mixed-Humid
07717,Mixed-Humid
07718,Mixed-Humid
07719,Mixed-Humid
07720,Mixed-Humid
07721,Mixed-Humid
07722,Mixed-Humid
07723,Mixed-Humid
07724,Mixed-Humid
07726,Mixed-Humid
07727,Mixed-Humid
07728,Mixed-Humid
07730,Mixed-Humid
07731,Mixed-Humid
07732,Mixed-Humid
07733,Mixed-Humid
07734,Mixed-Humid
07735,Mixed-Humid
07737,Mixed-Humid
07738,Mixed-Humid
07739,Mixed-Humid
07740,Mixed-Humid
07746,Mixed-Humid
07747,Mixed-Humid
07748,Mixed-Humid
07750,Mixed-Humid
07751,Mixed-Humid
07752,N/A
07753,Mixed-Humid
07754,N/A
07755,Mixed-Humid
07756,Mixed-Humid
07757,Mixed-Humid
07758,Mixed-Humid
07760,Mixed-Humid
07762,Mixed-Humid
07763,N/A
07764,Mixed-Humid
07765,N/A
07799,Mixed-Humid
07801,Cold
07802,N/A
07803,Cold
07806,Cold
07820,N/A
07821,Cold
07822,Cold
07823,Cold
07825,Cold
07826,Cold
07827,Cold
07828,Cold
07829,N/A
07830,Cold
07831,N/A
07832,Cold
07833,N/A
07834,Cold
07836,Cold
07837,N/A
07838,Cold
07839,N/A
07840,Cold
07842,N/A
07843,Cold
07844,N/A
07845,N/A
07846,N/A
07847,Cold
07848,Cold
07849,Cold
07850,Cold
07851,Cold
07852,Cold
07853,Cold
07855,N/A
07856,Cold
07857,Cold
07860,Cold
07863,Cold
07865,Cold
07866,Cold
07869,Cold
07870,N/A
07871,Cold
07874,Cold
07875,N/A
07876,Cold
07877,N/A
07878,N/A
07879,N/A
07880,N/A
07881,Cold
07882,Cold
07885,Cold
07890,Cold
07901,Mixed-Humid
07902,N/A
07920,Cold
07921,Cold
07922,Mixed-Humid
07924,Cold
07926,N/A
07927,Cold
07928,Cold
07930,Cold
07931,Cold
07932,Cold
07933,Cold
07934,Cold
07935,Cold
07936,Cold
07938,N/A
07939,Cold
07940,Cold
07945,Cold
07946,Cold
07950,Cold
07960,Cold
07961,N/A
07962,N/A
07963,N/A
07970,N/A
07974,Mixed-Humid
07976,Cold
07977,N/A
07978,N/A
07979,N/A
07980,Cold
07981,Cold
07983,Cold
07999,Cold
08001,N/A
08002,Mixed-Humid
08003,Mixed-Humid
08004,Mixed-Humid
08005,Mixed-Humid
08006,N/A
08007,Mixed-Humid
08008,Mixed-Humid
08009,Mixed-Humid
08010,Mixed-Humid
08011,N/A
08012,Mixed-Humid
08014,Mixed-Humid
08015,Mixed-Humid
08016,Mixed-Humid
08018,N/A
08019,Mixed-Humid
08020,Mixed-Humid
08021,Mixed-Humid
08022,Mixed-Humid
08023,N/A
08025,N/A
08026,Mixed-Humid
08027,Mixed-Humid
08028,Mixed-Humid
08029,Mixed-Humid
08030,Mixed-Humid
08031,Mixed-Humid
08032,Mixed-Humid
08033,Mixed-Humid
08034,Mixed-Humid
08035,Mixed-Humid
08036,Mixed-Humid
08037,Mixed-Humid
08038,N/A
08039,N/A
08041,Mixed-Humid
08042,N/A
08043,Mixed-Humid
08045,Mixed-Humid
08046,Mixed-Humid
08048,Mixed-Humid
08049,Mixed-Humid
08050,Mixed-Humid
08051,Mixed-Humid
08052,Mixed-Humid
08053,Mixed-Humid
08054,Mixed-Humid
08055,Mixed-Humid
08056,Mixed-Humid
08057,Mixed-Humid
08059,Mixed-Humid
08060,Mixed-Humid
08061,Mixed-Humid
08062,Mixed-Humid
08063,Mixed-Humid
08064,N/A
08065,Mixed-Humid
08066,Mixed-Humid
08067,Mixed-Humid
08068,Mixed-Humid
08069,Mixed-Humid
08070,Mixed-Humid
08071,Mixed-Humid
08072,N/A
08073,N/A
08074,N/A
08075,Mixed-Humid
08076,N/A
08077,Mixed-Humid
08078,Mixed-Humid
08079,Mixed-Humid
08080,Mixed-Humid
08081,Mixed-Humid
08083,Mixed-Humid
08084,Mixed-Humid
08085,Mixed-Humid
08086,Mixed-Humid
08087,Mixed-Humid
08088,Mixed-Humid
08089,Mixed-Humid
08090,Mixed-Humid
08091,Mixed-Humid
08092,Mixed-Humid
08093,Mixed-Humid
08094,Mixed-Humid
08095,N/A
08096,Mixed-Humid
08097,Mixed-Humid
08098,Mixed-Humid
08099,N/A
08101,N/A
08102,Mixed-Humid
08103,Mixed-Humid
08104,Mixed-Humid
08105,Mixed-Humid
08106,Mixed-Humid
08107,Mixed-Humid
08108,Mixed-Humid
08109,Mixed-Humid
08110,Mixed-Humid
08201,Mixed-Humid
08202,Mixed-Humid
08203,Mixed-Humid
08204,Mixed-Humid
08205,Mixed-Humid
08210,Mixed-Humid
08212,N/A
08213,N/A
08214,N/A
08215,Mixed-Humid
08217,N/A
08218,N/A
08219,N/A
08220,N/A
08221,Mixed-Humid
08223,Mixed-Humid
08224,N/A
08225,Mixed-Humid
08226,Mixed-Humid
08230,Mixed-Humid
08231,N/A
08232,Mixed-Humid
08234,Mixed-Humid
08240,N/A
08241,Mixed-Humid
08242,Mixed-Humid
08243,Mixed-Humid
08244,Mixed-Humid
08245,N/A
08246,N/A
08247,Mixed-Humid
08248,N/A
08250,N/A
08251,Mixed-Humid
08252,N/A
08260,Mixed-Humid
08270,Mixed-Humid
08302,Mixed-Humid
08310,Mixed-Humid
08311,Mixed-Humid
08312,Mixed-Humid
08313,N/A
08314,Mixed-Humid
08315,N/A
08316,N/A
08317,Mixed-Humid
08318,Mixed-Humid
08319,Mixed-Humid
08320,N/A
08321,N/A
08322,Mixed-Humid
08323,Mixed-Humid
08324,Mixed-Humid
08326,Mixed-Humid
08327,Mixed-Humid
08328,Mixed-Humid
08329,N/A
08330,Mixed-Humid
08332,Mixed-Humid
08340,Mixed-Humid
08341,Mixed-Humid
08342,N/A
08343,Mixed-Humid
08344,Mixed-Humid
08345,Mixed-Humid
08346,Mixed-Humid
08347,N/A
08348,Mixed-Humid
08349,Mixed-Humid
08350,Mixed-Humid
08352,N/A
08353,N/A
08360,Mixed-Humid
08361,Mixed-Humid
08362,N/A
08401,Mixed-Humid
08402,Mixed-Humid
08403,Mixed-Humid
08404,N/A
08405,Mixed-Humid
08406,Mixed-Humid
08501,Mixed-Humid
08502,Cold
08504,N/A
08505,Mixed-Humid
08510,Mixed-Humid
08511,Mixed-Humid
08512,Mixed-Humid
08514,Mixed-Humid
08515,Mixed-Humid
08518,Mixed-Humid
08520,Cold
08525,Cold
08526,N/A
08527,Mixed-Humid
08528,Cold
08530,Cold
08533,Mixed-Humid
08534,Cold
08535,Mixed-Humid
08536,Mixed-Humid
08540,Cold
08541,Cold
08542,Cold
08543,N/A
08544,Cold
08550,Cold
08551,Cold
08553,Cold
08554,Mixed-Humid
08555,N/A
08556,Cold
08557,N/A
08558,Cold
08559,Cold
08560,Cold
08561,N/A
08562,Mixed-Humid
08601,N/A
08602,N/A
08603,N/A
08604,N/A
08605,N/A
08606,N/A
08607,N/A
08608,Cold
08609,Cold
08610,Cold
08611,Cold
08618,Cold
08619,Cold
08620,Cold
08625,N/A
08628,Cold
08629,Cold
08638,Cold
08640,Mixed-Humid
08641,Mixed-Humid
08645,Cold
08646,Cold
08647,Cold
08648,Cold
08650,N/A
08666,Cold
08690,Cold
08691,Cold
08695,Cold
08701,Mixed-Humid
08720,N/A
08721,Mixed-Humid
08722,Mixed-Humid
08723,Mixed-Humid
08724,Mixed-Humid
08730,Mixed-Humid
08731,Mixed-Humid
08732,N/A
08733,Mixed-Humid
08734,Mixed-Humid
08735,Mixed-Humid
08736,Mixed-Humid
08738,Mixed-Humid
08739,N/A
08740,N/A
08741,Mixed-Humid
08742,Mixed-Humid
08750,Mixed-Humid
08751,Mixed-Humid
08752,Mixed-Humid
08753,Mixed-Humid
08754,N/A
08755,Mixed-Humid
08756,N/A
08757,Mixed-Humid
08758,Mixed-Humid
08759,Mixed-Humid
08801,Cold
08802,Cold
08803,N/A
08804,Cold
08805,Cold
08807,Cold
08808,N/A
08809,Cold
08810,Mixed-Humid
08812,Cold
08816,Mixed-Humid
08817,Mixed-Humid
08818,N/A
08820,Mixed-Humid
08821,N/A
08822,Cold
08823,Cold
08824,Mixed-Humid
08825,Cold
08826,Cold
08827,Cold
08828,Mixed-Humid
08829,Cold
08830,Mixed-Humid
08831,Mixed-Humid
08832,Mixed-Humid
08833,Cold
08834,N/A
08835,Cold
08836,Cold
08837,Mixed-Humid
08840,Mixed-Humid
08844,Cold
08846,Mixed-Humid
08848,Cold
08850,Mixed-Humid
08852,Mixed-Humid
08853,Cold
08854,Mixed-Humid
08855,N/A
08857,Mixed-Humid
08858,N/A
08859,Mixed-Humid
08861,Mixed-Humid
08862,N/A
08863,Mixed-Humid
08865,Cold
08867,Cold
08868,N/A
08869,Cold
08870,N/A
08871,N/A
08872,Mixed-Humid
08873,Cold
08875,N/A
08876,Cold
08879,Mixed-Humid
08880,Cold
08882,Mixed-Humid
08884,Mixed-Humid
08885,N/A
08886,Cold
08887,Cold
08888,N/A
08889,Cold
08890,N/A
08899,Mixed-Humid
08901,Mixed-Humid
08902,Mixed-Humid
08903,N/A
08904,Mixed-Humid
08905,Mixed-Humid
08906,N/A
08922,Mixed-Humid
08933,Mixed-Humid
08988,Mixed-Humid
08989,Mixed-Humid
09001,N/A
09002,N/A
09003,N/A
09004,N/A
09005,N/A
09006,N/A
09007,N/A
09008,N/A
09009,N/A
09010,N/A
09011,N/A
09012,N/A
09013,N/A
09014,N/A
09020,N/A
09021,N/A
09028,N/A
09031,N/A
09033,N/A
09034,N/A
09036,N/A
09038,N/A
09042,N/A
09045,N/A
09046,N/A
09049,N/A
09051,N/A
09053,N/A
09054,N/A
09055,N/A
09056,N/A
09058,N/A
09059,N/A
09060,N/A
09063,N/A
09067,N/A
09068,N/A
09069,N/A
09074,N/A
09075,N/A
09076,N/A
09079,N/A
09080,N/A
09081,N/A
09086,N/A
09088,N/A
09089,N/A
09090,N/A
09092,N/A
09094,N/A
09095,N/A
09096,N/A
09099,N/A
09100,N/A
09102,N/A
09103,N/A
09104,N/A
09107,N/A
09110,N/A
09112,N/A
09114,N/A
09123,N/A
09126,N/A
09128,N/A
09131,N/A
09136,N/A
09137,N/A
09138,N/A
09139,N/A
09140,N/A
09142,N/A
09143,N/A
09154,N/A
09165,N/A
09166,N/A
09169,N/A
09172,N/A
09173,N/A
09175,N/A
09177,N/A
09180,N/A
09182,N/A
09183,N/A
09185,N/A
09186,N/A
09201,N/A
09211,N/A
09212,N/A
09213,N/A
09214,N/A
09225,N/A
09226,N/A
09227,N/A
09229,N/A
09237,N/A
09244,N/A
09245,N/A
09250,N/A
09252,N/A
09261,N/A
09262,N/A
09263,N/A
09264,N/A
09265,N/A
09266,N/A
09267,N/A
09300,N/A
09301,N/A
09302,N/A
09303,N/A
09304,N/A
09305,N/A
09306,N/A
09307,N/A
09308,N/A
09309,N/A
09310,N/A
09311,N/A
09312,N/A
09313,N/A
09314,N/A
09315,N/A
09316,N/A
09317,N/A
09318,N/A
09319,N/A
09320,N/A
09321,N/A
09322,N/A
09323,N/A
09324,N/A
09327,N/A
09328,N/A
09330,N/A
09331,N/A
09332,N/A
09333,N/A
09334,N/A
09336,N/A
09337,N/A
09338,N/A
09339,N/A
09340,N/A
09342,N/A
09343,N/A
09344,N/A
09346,N/A
09347,N/A
09348,N/A
09350,N/A
09351,N/A
09352,N/A
09353,N/A
09354,N/A
09355,N/A
09356,N/A
09357,N/A
09358,N/A
09359,N/A
09360,N/A
09361,N/A
09362,N/A
09363,N/A
09364,N/A
09365,N/A
09366,N/A
09367,N/A
09368,N/A
09369,N/A
09370,N/A
09371,N/A
09372,N/A
09373,N/A
09374,N/A
09375,N/A
09376,N/A
09377,N/A
09378,N/A
09379,N/A
09380,N/A
09381,N/A
09382,N/A
09383,N/A
09384,N/A
09386,N/A
09387,N/A
09388,N/A
09389,N/A
09390,N/A
09391,N/A
09393,N/A
09394,N/A
09396,N/A
09397,N/A
09399,N/A
09402,N/A
09403,N/A
09409,N/A
09420,N/A
09421,N/A
09447,N/A
09454,N/A
09456,N/A
09459,N/A
09461,N/A
09463,N/A
09464,N/A
09468,N/A
09469,N/A
09470,N/A
09494,N/A
09496,N/A
09498,N/A
09499,N/A
09501,N/A
09502,N/A
09503,N/A
09504,N/A
09505,N/A
09506,N/A
09507,N/A
09508,N/A
09509,N/A
09510,N/A
09511,N/A
09513,N/A
09517,N/A
09524,N/A
09532,N/A
09534,N/A
09543,N/A
09545,N/A
09549,N/A
09550,N/A
09554,N/A
09556,N/A
09557,N/A
09564,N/A
09565,N/A
09566,N/A
09567,N/A
09568,N/A
09569,N/A
09570,N/A
09573,N/A
09574,N/A
09575,N/A
09576,N/A
09577,N/A
09578,N/A
09579,N/A
09581,N/A
09582,N/A
09586,N/A
09587,N/A
09588,N/A
09589,N/A
09590,N/A
09591,N/A
09593,N/A
09594,N/A
09596,N/A
09599,N/A
09601,N/A
09602,N/A
09603,N/A
09604,N/A
09605,N/A
09606,N/A
09607,N/A
09608,N/A
09609,N/A
09610,N/A
09611,N/A
09612,N/A
09613,N/A
09617,N/A
09618,N/A
09619,N/A
09620,N/A
09621,N/A
09622,N/A
09623,N/A
09624,N/A
09625,N/A
09626,N/A
09627,N/A
09630,N/A
09631,N/A
09633,N/A
09636,N/A
09642,N/A
09643,N/A
09644,N/A
09645,N/A
09647,N/A
09648,N/A
09649,N/A
09701,N/A
09702,N/A
09703,N/A
09704,N/A
09705,N/A
09706,N/A
09707,N/A
09708,N/A
09709,N/A
09710,N/A
09711,N/A
09713,N/A
09714,N/A
09715,N/A
09716,N/A
09717,N/A
09718,N/A
09719,N/A
09720,N/A
09721,N/A
09722,N/A
